CounterID_ASTA,daylight_hours,is_lighty,humidity,temperature,true,pred,StartTime,Lat,Lon,ASTA_Counters.NationalParkCode
912,10.826388888888893,1,0.56,6.07,8,6.031167072326918,2019-10-05 16:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,10.820833333333333,1,0.55,6.16,12,6.031167072326918,2019-10-05 17:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,10.815555555555555,0,0.77,2.81,2,1.368330936762185,2019-10-05 18:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,10.81,0,0.84,1.6,0,0.8359205945772941,2019-10-05 19:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,10.804722222222226,0,0.98,-0.67,0,0.7124781324503158,2019-10-05 20:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,10.799166666666665,0,0.86,0.99,0,0.5096773055582781,2019-10-05 21:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,10.793888888888883,0,0.86,1.06,0,0.5096773055582781,2019-10-05 22:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,10.788333333333336,0,0.84,1.3,0,0.93203532008776,2019-10-05 23:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,10.783055555555556,0,0.88,0.51,0,0.41372364532353917,2019-10-06 00:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,10.7775,0,0.81,1.57,0,0.9129749689522288,2019-10-06 01:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,10.772222222222226,0,0.81,1.59,0,0.9129749689522288,2019-10-06 02:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,10.766666666666667,0,0.81,1.5,0,0.9129749689522288,2019-10-06 03:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,10.761388888888886,0,0.87,1.41,0,0.6792816832318757,2019-10-06 04:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,10.755833333333333,0,0.86,0.7,0,0.5200820317173123,2019-10-06 05:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,10.750555555555556,0,0.91,0.28,0,0.41372364532353917,2019-10-06 06:00:00,60.32692454295634,24.495358359272675,Nuuksio
912,10.745,1,0.91,-0.7,1,2.9445031780094726,2019-10-06 07:00:00,60.32692454295634,24.495358359272675,Nuuksio
922,11.410833333333333,0,0.94,10.47,0,0.965679462322708,2019-10-01 04:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.405277777777775,0,0.93,10.14,0,0.8498457089174601,2019-10-01 05:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.4,0,0.93,8.98,0,0.8277366352323511,2019-10-01 06:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.394444444444444,1,0.89,8.9,1,3.569063618946914,2019-10-01 07:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.389166666666664,1,0.97,6.79,0,3.4050084059435193,2019-10-01 08:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.383611111111113,1,0.93,5.81,0,3.5209341029535617,2019-10-01 09:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.378611111111107,1,0.93,5.72,0,3.5209341029535617,2019-10-01 10:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.373055555555556,1,0.85,5.93,0,3.5874284218487595,2019-10-01 11:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.367777777777775,1,0.67,7.6,0,4.141596954290783,2019-10-01 12:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.362222222222226,1,0.59,8.41,1,4.790563085076423,2019-10-01 13:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.356666666666667,1,0.62,7.53,1,4.315665446450463,2019-10-01 14:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.351388888888893,1,0.86,4.86,0,2.9513403417339994,2019-10-01 15:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.345833333333333,1,0.87,4.86,0,2.9513403417339994,2019-10-01 16:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.340555555555556,1,0.79,6.19,1,3.1559991984568043,2019-10-01 17:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.335,0,0.79,6.44,2,0.8631786390606423,2019-10-01 18:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.329722222222221,0,0.8,5.49,0,0.8079740192834671,2019-10-01 19:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.324166666666667,0,0.84,4.6,0,0.5199017189655535,2019-10-01 20:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.318888888888884,0,0.84,4.63,0,0.5199017189655535,2019-10-01 21:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.313611111111117,0,0.9,3.78,0,0.36518314352822123,2019-10-01 22:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.308333333333335,0,0.96,2.81,0,0.47419727719714017,2019-10-01 23:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.302777777777774,0,0.96,2.74,0,0.47419727719714017,2019-10-02 00:00:00,60.3307308136045,24.49283804648889,Nuuksio
922,11.2975,0,0.89,3.77,0,0.36518314352822123,2019-10-02 01:00:00,60.3307308136045,24.49283804648889,Nuuksio
